datetime,instance,mode,method,seed,threads,time_limit_s,status,obj,bound,gap,solver_time_s,total_wall_s,lag_lb,lag_ub,lag_time_s,benders_cuts,heuristic_cost,verified_cost,verified_ok,gurobi_version,gurobi_log
20260716-132157,kstar_nI20_nJ40_nK50_nL5_tI2_tJ2_s1,exact,1,0,0,600,FEASIBLE,75818.00,20490.54,0.72974042,603.22,604.03,-1.00,-1.00,-1.00,32257,-1.00,75818.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL5_tI2_tJ2_s1_m1_exact_s0_20260716-132157.gurobi.log
20260716-133201,kstar_nI20_nJ40_nK50_nL5_tI2_tJ2_s2,exact,1,0,0,600,FEASIBLE,57138.00,20888.54,0.63441954,601.63,602.56,-1.00,-1.00,-1.00,32548,-1.00,57138.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL5_tI2_tJ2_s2_m1_exact_s0_20260716-133201.gurobi.log
20260716-134204,kstar_nI20_nJ40_nK50_nL5_tI2_tJ2_s3,exact,1,0,0,600,FEASIBLE,71711.00,20418.09,0.71527255,601.48,602.22,-1.00,-1.00,-1.00,31937,-1.00,71711.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL5_tI2_tJ2_s3_m1_exact_s0_20260716-134204.gurobi.log
20260716-135206,kstar_nI20_nJ40_nK50_nL5_tI2_tJ2_s4,exact,1,0,0,600,FEASIBLE,76512.00,21474.32,0.71933390,602.19,603.11,-1.00,-1.00,-1.00,31444,-1.00,76512.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL5_tI2_tJ2_s4_m1_exact_s0_20260716-135206.gurobi.log
20260716-140209,kstar_nI20_nJ40_nK50_nL5_tI2_tJ2_s5,exact,1,0,0,600,FEASIBLE,77068.00,22063.33,0.71371607,602.49,603.34,-1.00,-1.00,-1.00,33057,-1.00,77068.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL5_tI2_tJ2_s5_m1_exact_s0_20260716-140209.gurobi.log
20260716-141213,kstar_nI20_nJ40_nK50_nL5_tI3_tJ3_s1,exact,1,0,0,600,FEASIBLE,73309.00,22329.94,0.69539970,602.22,603.07,-1.00,-1.00,-1.00,30945,-1.00,73309.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL5_tI3_tJ3_s1_m1_exact_s0_20260716-141213.gurobi.log
20260716-142216,kstar_nI20_nJ40_nK50_nL5_tI3_tJ3_s2,exact,1,0,0,600,FEASIBLE,58384.00,21638.28,0.62938001,602.04,602.88,-1.00,-1.00,-1.00,31416,-1.00,58384.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL5_tI3_tJ3_s2_m1_exact_s0_20260716-142216.gurobi.log
20260716-143219,kstar_nI20_nJ40_nK50_nL5_tI3_tJ3_s3,exact,1,0,0,600,FEASIBLE,68391.00,22089.18,0.67701623,600.69,601.67,-1.00,-1.00,-1.00,29831,-1.00,68391.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL5_tI3_tJ3_s3_m1_exact_s0_20260716-143219.gurobi.log
20260716-144221,kstar_nI20_nJ40_nK50_nL5_tI3_tJ3_s4,exact,1,0,0,600,FEASIBLE,73280.00,23078.31,0.68506675,601.66,602.50,-1.00,-1.00,-1.00,28558,-1.00,73280.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL5_tI3_tJ3_s4_m1_exact_s0_20260716-144221.gurobi.log
20260716-145223,kstar_nI20_nJ40_nK50_nL5_tI3_tJ3_s5,exact,1,0,0,600,FEASIBLE,58301.00,24002.40,0.58830201,601.24,602.09,-1.00,-1.00,-1.00,29955,-1.00,58301.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL5_tI3_tJ3_s5_m1_exact_s0_20260716-145223.gurobi.log
20260716-150225,kstar_nI20_nJ40_nK50_nL5_tI4_tJ4_s1,exact,1,0,0,600,FEASIBLE,52232.00,20968.10,0.59855836,602.14,603.00,-1.00,-1.00,-1.00,26762,-1.00,52232.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL5_tI4_tJ4_s1_m1_exact_s0_20260716-150225.gurobi.log
20260716-151228,kstar_nI20_nJ40_nK50_nL5_tI4_tJ4_s2,exact,1,0,0,600,FEASIBLE,54478.00,21893.48,0.59812263,602.04,602.97,-1.00,-1.00,-1.00,30084,-1.00,54478.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL5_tI4_tJ4_s2_m1_exact_s0_20260716-151228.gurobi.log
20260716-152231,kstar_nI20_nJ40_nK50_nL5_tI4_tJ4_s3,exact,1,0,0,600,FEASIBLE,44618.00,23465.10,0.47408894,600.90,601.75,-1.00,-1.00,-1.00,29782,-1.00,44618.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL5_tI4_tJ4_s3_m1_exact_s0_20260716-152231.gurobi.log
20260716-153233,kstar_nI20_nJ40_nK50_nL5_tI4_tJ4_s4,exact,1,0,0,600,FEASIBLE,52487.00,23059.49,0.56066288,602.18,603.20,-1.00,-1.00,-1.00,28470,-1.00,52487.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL5_tI4_tJ4_s4_m1_exact_s0_20260716-153233.gurobi.log
20260716-154236,kstar_nI20_nJ40_nK50_nL5_tI4_tJ4_s5,exact,1,0,0,600,FEASIBLE,57277.00,23539.48,0.58902387,600.99,601.84,-1.00,-1.00,-1.00,28271,-1.00,57277.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL5_tI4_tJ4_s5_m1_exact_s0_20260716-154236.gurobi.log
20260716-155238,kstar_nI20_nJ40_nK50_nL5_tI5_tJ5_s1,exact,1,0,0,600,FEASIBLE,48450.00,25980.81,0.46376038,601.71,602.79,-1.00,-1.00,-1.00,28662,-1.00,48450.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL5_tI5_tJ5_s1_m1_exact_s0_20260716-155238.gurobi.log
20260716-160241,kstar_nI20_nJ40_nK50_nL5_tI5_tJ5_s2,exact,1,0,0,600,FEASIBLE,44235.00,26942.66,0.39091990,601.83,602.98,-1.00,-1.00,-1.00,28202,-1.00,44235.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL5_tI5_tJ5_s2_m1_exact_s0_20260716-160241.gurobi.log
20260716-161244,kstar_nI20_nJ40_nK50_nL5_tI5_tJ5_s3,exact,1,0,0,600,FEASIBLE,47887.00,23906.52,0.50077214,601.32,602.35,-1.00,-1.00,-1.00,28644,-1.00,47887.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL5_tI5_tJ5_s3_m1_exact_s0_20260716-161244.gurobi.log
20260716-162247,kstar_nI20_nJ40_nK50_nL5_tI5_tJ5_s4,exact,1,0,0,600,FEASIBLE,44198.00,24113.35,0.45442438,601.73,602.86,-1.00,-1.00,-1.00,27858,-1.00,44198.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL5_tI5_tJ5_s4_m1_exact_s0_20260716-162247.gurobi.log
20260716-163249,kstar_nI20_nJ40_nK50_nL5_tI5_tJ5_s5,exact,1,0,0,600,FEASIBLE,50203.00,23919.35,0.52354737,601.06,602.15,-1.00,-1.00,-1.00,27655,-1.00,50203.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL5_tI5_tJ5_s5_m1_exact_s0_20260716-163249.gurobi.log
20260716-164252,kstar_nI20_nJ40_nK50_nL5_tI6_tJ6_s1,exact,1,0,0,600,FEASIBLE,46333.00,25777.51,0.44364682,601.77,602.90,-1.00,-1.00,-1.00,27837,-1.00,46333.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL5_tI6_tJ6_s1_m1_exact_s0_20260716-164252.gurobi.log
20260716-165255,kstar_nI20_nJ40_nK50_nL5_tI6_tJ6_s2,exact,1,0,0,600,FEASIBLE,47513.00,24677.54,0.48061504,600.51,601.55,-1.00,-1.00,-1.00,26038,-1.00,47513.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL5_tI6_tJ6_s2_m1_exact_s0_20260716-165255.gurobi.log
20260716-170256,kstar_nI20_nJ40_nK50_nL5_tI6_tJ6_s3,exact,1,0,0,600,FEASIBLE,41178.00,26190.18,0.36397639,601.70,602.94,-1.00,-1.00,-1.00,27745,-1.00,41178.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL5_tI6_tJ6_s3_m1_exact_s0_20260716-170256.gurobi.log
20260716-171259,kstar_nI20_nJ40_nK50_nL5_tI6_tJ6_s4,exact,1,0,0,600,FEASIBLE,41131.00,25396.49,0.38254623,602.11,603.54,-1.00,-1.00,-1.00,26842,-1.00,41131.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL5_tI6_tJ6_s4_m1_exact_s0_20260716-171259.gurobi.log
20260716-172303,kstar_nI20_nJ40_nK50_nL5_tI6_tJ6_s5,exact,1,0,0,600,FEASIBLE,43990.00,26219.45,0.40396795,600.92,602.14,-1.00,-1.00,-1.00,25477,-1.00,43990.00,1,13.0.2,logs/kstar_nI20_nJ40_nK50_nL5_tI6_tJ6_s5_m1_exact_s0_20260716-172303.gurobi.log
20260716-173305,kstar_nI40_nJ20_nK100_nL10_tI2_tJ2_s1,exact,1,0,0,600,FEASIBLE,318216.00,100778.98,0.68330010,600.64,601.07,-1.00,-1.00,-1.00,43895,-1.00,318216.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL10_tI2_tJ2_s1_m1_exact_s0_20260716-173305.gurobi.log
20260716-174306,kstar_nI40_nJ20_nK100_nL10_tI2_tJ2_s2,exact,1,0,0,600,FEASIBLE,234087.00,100009.24,0.57276891,602.25,602.64,-1.00,-1.00,-1.00,48095,-1.00,234087.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL10_tI2_tJ2_s2_m1_exact_s0_20260716-174306.gurobi.log
20260716-175309,kstar_nI40_nJ20_nK100_nL10_tI2_tJ2_s3,exact,1,0,0,600,FEASIBLE,248854.00,101012.38,0.59408978,602.88,603.30,-1.00,-1.00,-1.00,44555,-1.00,248854.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL10_tI2_tJ2_s3_m1_exact_s0_20260716-175309.gurobi.log
20260716-180312,kstar_nI40_nJ20_nK100_nL10_tI2_tJ2_s4,exact,1,0,0,600,FEASIBLE,224402.00,97501.16,0.56550673,601.42,601.99,-1.00,-1.00,-1.00,47397,-1.00,224402.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL10_tI2_tJ2_s4_m1_exact_s0_20260716-180312.gurobi.log
20260716-181314,kstar_nI40_nJ20_nK100_nL10_tI2_tJ2_s5,exact,1,0,0,600,FEASIBLE,193866.00,95923.68,0.50520627,602.21,602.92,-1.00,-1.00,-1.00,46996,-1.00,193866.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL10_tI2_tJ2_s5_m1_exact_s0_20260716-181314.gurobi.log
20260716-182317,kstar_nI40_nJ20_nK100_nL10_tI3_tJ3_s1,exact,1,0,0,600,FEASIBLE,234074.00,101645.47,0.56575496,601.03,601.85,-1.00,-1.00,-1.00,48478,-1.00,234074.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL10_tI3_tJ3_s1_m1_exact_s0_20260716-182317.gurobi.log
20260716-183319,kstar_nI40_nJ20_nK100_nL10_tI3_tJ3_s2,exact,1,0,0,600,FEASIBLE,250487.00,98257.75,0.60773316,601.58,602.11,-1.00,-1.00,-1.00,42627,-1.00,250487.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL10_tI3_tJ3_s2_m1_exact_s0_20260716-183319.gurobi.log
20260716-184321,kstar_nI40_nJ20_nK100_nL10_tI3_tJ3_s3,exact,1,0,0,600,FEASIBLE,247499.00,102890.55,0.58427892,602.61,601.01,-1.00,-1.00,-1.00,44111,-1.00,247499.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL10_tI3_tJ3_s3_m1_exact_s0_20260716-184321.gurobi.log
20260716-185325,kstar_nI40_nJ20_nK100_nL10_tI3_tJ3_s4,exact,1,0,0,600,FEASIBLE,222497.00,105549.79,0.52561250,602.02,602.42,-1.00,-1.00,-1.00,43255,-1.00,222497.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL10_tI3_tJ3_s4_m1_exact_s0_20260716-185325.gurobi.log
20260716-190327,kstar_nI40_nJ20_nK100_nL10_tI3_tJ3_s5,exact,1,0,0,600,FEASIBLE,266768.00,93746.29,0.64858497,602.30,602.97,-1.00,-1.00,-1.00,48663,-1.00,266768.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL10_tI3_tJ3_s5_m1_exact_s0_20260716-190327.gurobi.log
20260716-191330,kstar_nI40_nJ20_nK100_nL10_tI4_tJ4_s1,exact,1,0,0,600,FEASIBLE,188108.00,103832.05,0.44801898,601.81,602.62,-1.00,-1.00,-1.00,41932,-1.00,188108.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL10_tI4_tJ4_s1_m1_exact_s0_20260716-191330.gurobi.log
20260716-192333,kstar_nI40_nJ20_nK100_nL10_tI4_tJ4_s2,exact,1,0,0,600,FEASIBLE,196428.00,103308.13,0.47406618,600.68,601.37,-1.00,-1.00,-1.00,42747,-1.00,196428.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL10_tI4_tJ4_s2_m1_exact_s0_20260716-192333.gurobi.log
20260716-193334,kstar_nI40_nJ20_nK100_nL10_tI4_tJ4_s3,exact,1,0,0,600,FEASIBLE,157316.00,101198.17,0.35672044,601.84,602.95,-1.00,-1.00,-1.00,44454,-1.00,157316.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL10_tI4_tJ4_s3_m1_exact_s0_20260716-193334.gurobi.log
20260716-194337,kstar_nI40_nJ20_nK100_nL10_tI4_tJ4_s4,exact,1,0,0,600,FEASIBLE,162272.00,99767.89,0.38518113,601.66,602.30,-1.00,-1.00,-1.00,43368,-1.00,162272.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL10_tI4_tJ4_s4_m1_exact_s0_20260716-194337.gurobi.log
20260716-195340,kstar_nI40_nJ20_nK100_nL10_tI4_tJ4_s5,exact,1,0,0,600,FEASIBLE,181568.00,96831.69,0.46669185,602.44,603.28,-1.00,-1.00,-1.00,43111,-1.00,181568.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL10_tI4_tJ4_s5_m1_exact_s0_20260716-195340.gurobi.log
20260716-200343,kstar_nI40_nJ20_nK100_nL10_tI5_tJ5_s1,exact,1,0,0,600,FEASIBLE,157159.00,100119.27,0.36294281,602.56,603.47,-1.00,-1.00,-1.00,41642,-1.00,157159.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL10_tI5_tJ5_s1_m1_exact_s0_20260716-200343.gurobi.log
20260716-201346,kstar_nI40_nJ20_nK100_nL10_tI5_tJ5_s2,exact,1,0,0,600,FEASIBLE,150552.00,99784.32,0.33721028,600.93,602.44,-1.00,-1.00,-1.00,42355,-1.00,150552.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL10_tI5_tJ5_s2_m1_exact_s0_20260716-201346.gurobi.log
20260716-202349,kstar_nI40_nJ20_nK100_nL10_tI5_tJ5_s3,exact,1,0,0,600,FEASIBLE,189246.00,96703.73,0.48900516,601.66,602.66,-1.00,-1.00,-1.00,37573,-1.00,189246.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL10_tI5_tJ5_s3_m1_exact_s0_20260716-202349.gurobi.log
20260716-203352,kstar_nI40_nJ20_nK100_nL10_tI5_tJ5_s4,exact,1,0,0,600,FEASIBLE,166710.00,108743.40,0.34770918,602.75,603.55,-1.00,-1.00,-1.00,38538,-1.00,166710.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL10_tI5_tJ5_s4_m1_exact_s0_20260716-203352.gurobi.log
20260716-204355,kstar_nI40_nJ20_nK100_nL10_tI5_tJ5_s5,exact,1,0,0,600,FEASIBLE,170288.00,102061.92,0.40065114,602.60,603.57,-1.00,-1.00,-1.00,38523,-1.00,170288.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL10_tI5_tJ5_s5_m1_exact_s0_20260716-204355.gurobi.log
20260716-205359,kstar_nI40_nJ20_nK100_nL10_tI6_tJ6_s1,exact,1,0,0,600,FEASIBLE,166315.00,105214.96,0.36737538,602.25,603.33,-1.00,-1.00,-1.00,37886,-1.00,166315.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL10_tI6_tJ6_s1_m1_exact_s0_20260716-205359.gurobi.log
20260716-210402,kstar_nI40_nJ20_nK100_nL10_tI6_tJ6_s2,exact,1,0,0,600,FEASIBLE,136519.00,104667.01,0.23331545,602.51,603.77,-1.00,-1.00,-1.00,39514,-1.00,136519.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL10_tI6_tJ6_s2_m1_exact_s0_20260716-210402.gurobi.log
20260716-211406,kstar_nI40_nJ20_nK100_nL10_tI6_tJ6_s3,exact,1,0,0,600,FEASIBLE,179207.00,102469.27,0.42820723,601.93,602.66,-1.00,-1.00,-1.00,36169,-1.00,179207.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL10_tI6_tJ6_s3_m1_exact_s0_20260716-211406.gurobi.log
20260716-212409,kstar_nI40_nJ20_nK100_nL10_tI6_tJ6_s4,exact,1,0,0,600,FEASIBLE,132587.00,108403.59,0.18239655,601.57,602.54,-1.00,-1.00,-1.00,40006,-1.00,132587.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL10_tI6_tJ6_s4_m1_exact_s0_20260716-212409.gurobi.log
20260716-213412,kstar_nI40_nJ20_nK100_nL10_tI6_tJ6_s5,exact,1,0,0,600,FEASIBLE,169710.00,98560.49,0.41924169,601.32,602.27,-1.00,-1.00,-1.00,41394,-1.00,169710.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL10_tI6_tJ6_s5_m1_exact_s0_20260716-213412.gurobi.log
20260716-214414,kstar_nI40_nJ20_nK100_nL5_tI2_tJ2_s1,exact,1,0,0,600,FEASIBLE,117639.00,52896.44,0.55034949,602.37,603.35,-1.00,-1.00,-1.00,37016,-1.00,117639.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL5_tI2_tJ2_s1_m1_exact_s0_20260716-214414.gurobi.log
20260716-215417,kstar_nI40_nJ20_nK100_nL5_tI2_tJ2_s2,exact,1,0,0,600,FEASIBLE,121032.00,49377.18,0.59203202,601.99,602.99,-1.00,-1.00,-1.00,34317,-1.00,121032.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL5_tI2_tJ2_s2_m1_exact_s0_20260716-215417.gurobi.log
20260716-220420,kstar_nI40_nJ20_nK100_nL5_tI2_tJ2_s3,exact,1,0,0,600,FEASIBLE,127242.00,51941.28,0.59179136,603.09,604.04,-1.00,-1.00,-1.00,35483,-1.00,127242.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL5_tI2_tJ2_s3_m1_exact_s0_20260716-220420.gurobi.log
20260716-221424,kstar_nI40_nJ20_nK100_nL5_tI2_tJ2_s4,exact,1,0,0,600,FEASIBLE,136973.00,50574.26,0.63077202,602.80,603.49,-1.00,-1.00,-1.00,34988,-1.00,136973.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL5_tI2_tJ2_s4_m1_exact_s0_20260716-221424.gurobi.log
20260716-222428,kstar_nI40_nJ20_nK100_nL5_tI2_tJ2_s5,exact,1,0,0,600,FEASIBLE,121092.00,46268.54,0.61790585,602.58,603.42,-1.00,-1.00,-1.00,36543,-1.00,121092.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL5_tI2_tJ2_s5_m1_exact_s0_20260716-222428.gurobi.log
20260716-223431,kstar_nI40_nJ20_nK100_nL5_tI3_tJ3_s1,exact,1,0,0,600,FEASIBLE,88383.00,50686.13,0.42651724,601.42,602.47,-1.00,-1.00,-1.00,33850,-1.00,88383.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL5_tI3_tJ3_s1_m1_exact_s0_20260716-223431.gurobi.log
20260716-224434,kstar_nI40_nJ20_nK100_nL5_tI3_tJ3_s2,exact,1,0,0,600,FEASIBLE,95239.00,50125.23,0.47369012,600.99,602.12,-1.00,-1.00,-1.00,33322,-1.00,95239.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL5_tI3_tJ3_s2_m1_exact_s0_20260716-224434.gurobi.log
20260716-225436,kstar_nI40_nJ20_nK100_nL5_tI3_tJ3_s3,exact,1,0,0,600,FEASIBLE,131887.00,53801.98,0.59206003,601.97,602.90,-1.00,-1.00,-1.00,32854,-1.00,131887.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL5_tI3_tJ3_s3_m1_exact_s0_20260716-225436.gurobi.log
20260716-230439,kstar_nI40_nJ20_nK100_nL5_tI3_tJ3_s4,exact,1,0,0,600,FEASIBLE,103942.00,54258.55,0.47799202,601.51,602.57,-1.00,-1.00,-1.00,34578,-1.00,103942.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL5_tI3_tJ3_s4_m1_exact_s0_20260716-230439.gurobi.log
20260716-231442,kstar_nI40_nJ20_nK100_nL5_tI3_tJ3_s5,exact,1,0,0,600,FEASIBLE,121669.00,48477.04,0.60156624,602.71,603.89,-1.00,-1.00,-1.00,30538,-1.00,121669.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL5_tI3_tJ3_s5_m1_exact_s0_20260716-231442.gurobi.log
20260716-232446,kstar_nI40_nJ20_nK100_nL5_tI4_tJ4_s1,exact,1,0,0,600,FEASIBLE,97910.00,55791.02,0.43018057,601.83,603.13,-1.00,-1.00,-1.00,30322,-1.00,97910.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL5_tI4_tJ4_s1_m1_exact_s0_20260716-232446.gurobi.log
20260716-233449,kstar_nI40_nJ20_nK100_nL5_tI4_tJ4_s2,exact,1,0,0,600,FEASIBLE,109549.00,53851.88,0.50842196,600.95,602.11,-1.00,-1.00,-1.00,31273,-1.00,109549.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL5_tI4_tJ4_s2_m1_exact_s0_20260716-233449.gurobi.log
20260716-234451,kstar_nI40_nJ20_nK100_nL5_tI4_tJ4_s3,exact,1,0,0,600,FEASIBLE,91071.00,52028.70,0.42870181,600.72,602.02,-1.00,-1.00,-1.00,30971,-1.00,91071.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL5_tI4_tJ4_s3_m1_exact_s0_20260716-234451.gurobi.log
20260716-235453,kstar_nI40_nJ20_nK100_nL5_tI4_tJ4_s4,exact,1,0,0,600,FEASIBLE,100797.00,53350.85,0.47070993,601.43,602.66,-1.00,-1.00,-1.00,32524,-1.00,100797.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL5_tI4_tJ4_s4_m1_exact_s0_20260716-235453.gurobi.log
20260717-000456,kstar_nI40_nJ20_nK100_nL5_tI4_tJ4_s5,exact,1,0,0,600,FEASIBLE,97944.00,50188.85,0.48757602,602.41,603.68,-1.00,-1.00,-1.00,34052,-1.00,97944.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL5_tI4_tJ4_s5_m1_exact_s0_20260717-000456.gurobi.log
20260717-001500,kstar_nI40_nJ20_nK100_nL5_tI5_tJ5_s1,exact,1,0,0,600,FEASIBLE,87472.00,52858.79,0.39570611,601.55,602.82,-1.00,-1.00,-1.00,31010,-1.00,87472.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL5_tI5_tJ5_s1_m1_exact_s0_20260717-001500.gurobi.log
20260717-002502,kstar_nI40_nJ20_nK100_nL5_tI5_tJ5_s2,exact,1,0,0,600,FEASIBLE,81492.00,54509.69,0.33110375,601.90,603.20,-1.00,-1.00,-1.00,33160,-1.00,81492.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL5_tI5_tJ5_s2_m1_exact_s0_20260717-002502.gurobi.log
20260717-003506,kstar_nI40_nJ20_nK100_nL5_tI5_tJ5_s3,exact,1,0,0,600,FEASIBLE,83379.00,50621.61,0.39287337,601.85,602.98,-1.00,-1.00,-1.00,31097,-1.00,83379.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL5_tI5_tJ5_s3_m1_exact_s0_20260717-003506.gurobi.log
20260717-004509,kstar_nI40_nJ20_nK100_nL5_tI5_tJ5_s4,exact,1,0,0,600,FEASIBLE,79178.00,54467.21,0.31209158,600.63,601.86,-1.00,-1.00,-1.00,35520,-1.00,79178.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL5_tI5_tJ5_s4_m1_exact_s0_20260717-004509.gurobi.log
20260717-005511,kstar_nI40_nJ20_nK100_nL5_tI5_tJ5_s5,exact,1,0,0,600,FEASIBLE,88906.00,55596.80,0.37465641,601.77,603.05,-1.00,-1.00,-1.00,34424,-1.00,88906.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL5_tI5_tJ5_s5_m1_exact_s0_20260717-005511.gurobi.log
20260717-010514,kstar_nI40_nJ20_nK100_nL5_tI6_tJ6_s1,exact,1,0,0,600,FEASIBLE,80510.00,54454.15,0.32363498,601.88,603.14,-1.00,-1.00,-1.00,33538,-1.00,80510.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL5_tI6_tJ6_s1_m1_exact_s0_20260717-010514.gurobi.log
20260717-011517,kstar_nI40_nJ20_nK100_nL5_tI6_tJ6_s2,exact,1,0,0,600,FEASIBLE,79935.00,61546.41,0.23004424,600.56,601.87,-1.00,-1.00,-1.00,33007,-1.00,79935.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL5_tI6_tJ6_s2_m1_exact_s0_20260717-011517.gurobi.log
20260717-012519,kstar_nI40_nJ20_nK100_nL5_tI6_tJ6_s3,exact,1,0,0,600,FEASIBLE,74162.00,51956.26,0.29942205,601.48,603.04,-1.00,-1.00,-1.00,33571,-1.00,74162.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL5_tI6_tJ6_s3_m1_exact_s0_20260717-012519.gurobi.log
20260717-013522,kstar_nI40_nJ20_nK100_nL5_tI6_tJ6_s4,exact,1,0,0,600,FEASIBLE,78633.00,53728.00,0.31672452,601.94,603.19,-1.00,-1.00,-1.00,35916,-1.00,78633.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL5_tI6_tJ6_s4_m1_exact_s0_20260717-013522.gurobi.log
20260717-014525,kstar_nI40_nJ20_nK100_nL5_tI6_tJ6_s5,exact,1,0,0,600,FEASIBLE,88397.00,55069.59,0.37701973,602.44,603.66,-1.00,-1.00,-1.00,34150,-1.00,88397.00,1,13.0.2,logs/kstar_nI40_nJ20_nK100_nL5_tI6_tJ6_s5_m1_exact_s0_20260717-014525.gurobi.log
20260717-015529,kstar_nI40_nJ20_nK50_nL10_tI2_tJ2_s1,exact,1,0,0,600,FEASIBLE,159250.00,53079.80,0.66668884,602.50,603.31,-1.00,-1.00,-1.00,45852,-1.00,159250.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL10_tI2_tJ2_s1_m1_exact_s0_20260717-015529.gurobi.log
20260717-020532,kstar_nI40_nJ20_nK50_nL10_tI2_tJ2_s2,exact,1,0,0,600,FEASIBLE,143811.00,49275.82,0.65735711,602.04,602.53,-1.00,-1.00,-1.00,43499,-1.00,143811.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL10_tI2_tJ2_s2_m1_exact_s0_20260717-020532.gurobi.log
20260717-021535,kstar_nI40_nJ20_nK50_nL10_tI2_tJ2_s3,exact,1,0,0,600,FEASIBLE,120784.00,49876.73,0.58705847,602.07,602.76,-1.00,-1.00,-1.00,45049,-1.00,120784.00,1,13.0.2,logs/kstar_nI40_nJ20_nK50_nL10_tI2_tJ2_s3_m1_exact_s0_20260717-021535.gurobi.log
