datetime,instance,mode,method,seed,threads,time_limit_s,status,obj,bound,gap,solver_time_s,total_wall_s,lag_lb,lag_ub,lag_time_s,benders_cuts,heuristic_cost,verified_cost,verified_ok,gurobi_version,gurobi_log
20260715-205126,kstar_nI40_nJ40_nK100_nL5_tI5_tJ5_s4,exact,0,0,0,600,OPTIMAL,52911.00,52911.00,0.00000000,3.37,3.45,-1.00,-1.00,-1.00,0,-1.00,52911.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI5_tJ5_s4_m0_exact_s0_20260715-205126.gurobi.log
20260715-205130,kstar_nI40_nJ40_nK100_nL5_tI5_tJ5_s5,exact,0,0,0,600,OPTIMAL,53487.00,53487.00,0.00000000,2.84,2.92,-1.00,-1.00,-1.00,0,-1.00,53487.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI5_tJ5_s5_m0_exact_s0_20260715-205130.gurobi.log
20260715-205133,kstar_nI40_nJ40_nK100_nL5_tI6_tJ6_s1,exact,0,0,0,600,OPTIMAL,52628.00,52628.00,0.00000000,2.91,2.97,-1.00,-1.00,-1.00,0,-1.00,52628.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI6_tJ6_s1_m0_exact_s0_20260715-205133.gurobi.log
20260715-205136,kstar_nI40_nJ40_nK100_nL5_tI6_tJ6_s2,exact,0,0,0,600,OPTIMAL,53405.00,53405.00,0.00000000,3.88,3.94,-1.00,-1.00,-1.00,0,-1.00,53405.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI6_tJ6_s2_m0_exact_s0_20260715-205136.gurobi.log
20260715-205140,kstar_nI40_nJ40_nK100_nL5_tI6_tJ6_s3,exact,0,0,0,600,OPTIMAL,51426.00,51426.00,0.00000000,2.84,2.92,-1.00,-1.00,-1.00,0,-1.00,51426.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI6_tJ6_s3_m0_exact_s0_20260715-205140.gurobi.log
20260715-205143,kstar_nI40_nJ40_nK100_nL5_tI6_tJ6_s4,exact,0,0,0,600,OPTIMAL,52725.00,52725.00,0.00000000,2.70,2.77,-1.00,-1.00,-1.00,0,-1.00,52725.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI6_tJ6_s4_m0_exact_s0_20260715-205143.gurobi.log
20260715-205146,kstar_nI40_nJ40_nK100_nL5_tI6_tJ6_s5,exact,0,0,0,600,OPTIMAL,53555.00,53555.00,0.00000000,1.24,1.31,-1.00,-1.00,-1.00,0,-1.00,53555.00,1,13.0.2,logs/kstar_nI40_nJ40_nK100_nL5_tI6_tJ6_s5_m0_exact_s0_20260715-205146.gurobi.log
20260715-205147,kstar_nI40_nJ40_nK50_nL10_tI2_tJ2_s1,exact,0,0,0,600,OPTIMAL,52253.00,52253.00,0.00000000,2.66,2.72,-1.00,-1.00,-1.00,0,-1.00,52253.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI2_tJ2_s1_m0_exact_s0_20260715-205147.gurobi.log
20260715-205150,kstar_nI40_nJ40_nK50_nL10_tI2_tJ2_s2,exact,0,0,0,600,OPTIMAL,50534.00,50534.00,0.00000000,3.59,3.66,-1.00,-1.00,-1.00,0,-1.00,50534.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI2_tJ2_s2_m0_exact_s0_20260715-205150.gurobi.log
20260715-205153,kstar_nI40_nJ40_nK50_nL10_tI2_tJ2_s3,exact,0,0,0,600,OPTIMAL,52255.00,52255.00,0.00000000,3.15,3.22,-1.00,-1.00,-1.00,0,-1.00,52255.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI2_tJ2_s3_m0_exact_s0_20260715-205153.gurobi.log
20260715-205157,kstar_nI40_nJ40_nK50_nL10_tI2_tJ2_s4,exact,0,0,0,600,OPTIMAL,53482.00,53482.00,0.00000000,10.44,10.51,-1.00,-1.00,-1.00,0,-1.00,53482.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI2_tJ2_s4_m0_exact_s0_20260715-205157.gurobi.log
20260715-205207,kstar_nI40_nJ40_nK50_nL10_tI2_tJ2_s5,exact,0,0,0,600,OPTIMAL,54412.00,54412.00,0.00000000,6.31,6.37,-1.00,-1.00,-1.00,0,-1.00,54412.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI2_tJ2_s5_m0_exact_s0_20260715-205207.gurobi.log
20260715-205214,kstar_nI40_nJ40_nK50_nL10_tI3_tJ3_s1,exact,0,0,0,600,OPTIMAL,53054.00,53054.00,0.00000000,3.77,3.84,-1.00,-1.00,-1.00,0,-1.00,53054.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI3_tJ3_s1_m0_exact_s0_20260715-205214.gurobi.log
20260715-205218,kstar_nI40_nJ40_nK50_nL10_tI3_tJ3_s2,exact,0,0,0,600,OPTIMAL,49526.00,49526.00,0.00000000,2.20,2.29,-1.00,-1.00,-1.00,0,-1.00,49526.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI3_tJ3_s2_m0_exact_s0_20260715-205218.gurobi.log
20260715-205220,kstar_nI40_nJ40_nK50_nL10_tI3_tJ3_s3,exact,0,0,0,600,OPTIMAL,51931.00,51931.00,0.00000000,2.53,2.61,-1.00,-1.00,-1.00,0,-1.00,51931.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI3_tJ3_s3_m0_exact_s0_20260715-205220.gurobi.log
20260715-205223,kstar_nI40_nJ40_nK50_nL10_tI3_tJ3_s4,exact,0,0,0,600,OPTIMAL,54821.00,54821.00,0.00000000,3.97,4.03,-1.00,-1.00,-1.00,0,-1.00,54821.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI3_tJ3_s4_m0_exact_s0_20260715-205223.gurobi.log
20260715-205227,kstar_nI40_nJ40_nK50_nL10_tI3_tJ3_s5,exact,0,0,0,600,OPTIMAL,52952.00,52952.00,0.00000000,2.57,2.64,-1.00,-1.00,-1.00,0,-1.00,52952.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI3_tJ3_s5_m0_exact_s0_20260715-205227.gurobi.log
20260715-205229,kstar_nI40_nJ40_nK50_nL10_tI4_tJ4_s1,exact,0,0,0,600,OPTIMAL,53393.00,53393.00,0.00000000,3.03,3.08,-1.00,-1.00,-1.00,0,-1.00,53393.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI4_tJ4_s1_m0_exact_s0_20260715-205229.gurobi.log
20260715-205233,kstar_nI40_nJ40_nK50_nL10_tI4_tJ4_s2,exact,0,0,0,600,OPTIMAL,52596.00,52596.00,0.00000000,5.42,5.48,-1.00,-1.00,-1.00,0,-1.00,52596.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI4_tJ4_s2_m0_exact_s0_20260715-205233.gurobi.log
20260715-205238,kstar_nI40_nJ40_nK50_nL10_tI4_tJ4_s3,exact,0,0,0,600,OPTIMAL,53840.00,53840.00,0.00000000,6.94,7.01,-1.00,-1.00,-1.00,0,-1.00,53840.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI4_tJ4_s3_m0_exact_s0_20260715-205238.gurobi.log
20260715-205245,kstar_nI40_nJ40_nK50_nL10_tI4_tJ4_s4,exact,0,0,0,600,OPTIMAL,53057.00,53057.00,0.00000000,3.09,3.14,-1.00,-1.00,-1.00,0,-1.00,53057.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI4_tJ4_s4_m0_exact_s0_20260715-205245.gurobi.log
20260715-205248,kstar_nI40_nJ40_nK50_nL10_tI4_tJ4_s5,exact,0,0,0,600,OPTIMAL,53300.00,53300.00,0.00000000,3.71,3.77,-1.00,-1.00,-1.00,0,-1.00,53300.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI4_tJ4_s5_m0_exact_s0_20260715-205248.gurobi.log
20260715-205252,kstar_nI40_nJ40_nK50_nL10_tI5_tJ5_s1,exact,0,0,0,600,OPTIMAL,51772.00,51772.00,0.00000000,3.04,3.12,-1.00,-1.00,-1.00,0,-1.00,51772.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI5_tJ5_s1_m0_exact_s0_20260715-205252.gurobi.log
20260715-205255,kstar_nI40_nJ40_nK50_nL10_tI5_tJ5_s2,exact,0,0,0,600,OPTIMAL,51725.00,51725.00,0.00000000,4.12,4.18,-1.00,-1.00,-1.00,0,-1.00,51725.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI5_tJ5_s2_m0_exact_s0_20260715-205255.gurobi.log
20260715-205259,kstar_nI40_nJ40_nK50_nL10_tI5_tJ5_s3,exact,0,0,0,600,OPTIMAL,53316.00,53316.00,0.00000000,3.98,4.05,-1.00,-1.00,-1.00,0,-1.00,53316.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI5_tJ5_s3_m0_exact_s0_20260715-205259.gurobi.log
20260715-205304,kstar_nI40_nJ40_nK50_nL10_tI5_tJ5_s4,exact,0,0,0,600,OPTIMAL,54295.00,54295.00,0.00000000,6.41,6.49,-1.00,-1.00,-1.00,0,-1.00,54295.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI5_tJ5_s4_m0_exact_s0_20260715-205304.gurobi.log
20260715-205310,kstar_nI40_nJ40_nK50_nL10_tI5_tJ5_s5,exact,0,0,0,600,OPTIMAL,51128.00,51128.00,0.00000000,1.81,1.88,-1.00,-1.00,-1.00,0,-1.00,51128.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI5_tJ5_s5_m0_exact_s0_20260715-205310.gurobi.log
20260715-205312,kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s1,exact,0,0,0,600,OPTIMAL,53280.00,53280.00,0.00000000,2.26,2.34,-1.00,-1.00,-1.00,0,-1.00,53280.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s1_m0_exact_s0_20260715-205312.gurobi.log
20260715-205314,kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s2,exact,0,0,0,600,OPTIMAL,54306.00,54306.00,0.00000000,4.66,4.73,-1.00,-1.00,-1.00,0,-1.00,54306.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s2_m0_exact_s0_20260715-205314.gurobi.log
20260715-205319,kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s3,exact,0,0,0,600,OPTIMAL,53304.00,53304.00,0.00000000,3.31,3.38,-1.00,-1.00,-1.00,0,-1.00,53304.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s3_m0_exact_s0_20260715-205319.gurobi.log
20260715-205323,kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s4,exact,0,0,0,600,OPTIMAL,52294.00,52294.00,0.00000000,6.16,6.22,-1.00,-1.00,-1.00,0,-1.00,52294.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s4_m0_exact_s0_20260715-205323.gurobi.log
20260715-205329,kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s5,exact,0,0,0,600,OPTIMAL,51309.00,51309.00,0.00000000,2.86,2.93,-1.00,-1.00,-1.00,0,-1.00,51309.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s5_m0_exact_s0_20260715-205329.gurobi.log
20260715-205332,kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s1,exact,0,0,0,600,OPTIMAL,29467.00,29467.00,0.00000000,1.75,1.79,-1.00,-1.00,-1.00,0,-1.00,29467.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s1_m0_exact_s0_20260715-205332.gurobi.log
20260715-205334,kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s2,exact,0,0,0,600,OPTIMAL,29428.00,29428.00,0.00000000,4.34,4.39,-1.00,-1.00,-1.00,0,-1.00,29428.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s2_m0_exact_s0_20260715-205334.gurobi.log
20260715-205338,kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s3,exact,0,0,0,600,OPTIMAL,30927.00,30927.00,0.00000000,11.06,11.10,-1.00,-1.00,-1.00,0,-1.00,30927.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s3_m0_exact_s0_20260715-205338.gurobi.log
20260715-205349,kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s4,exact,0,0,0,600,OPTIMAL,30075.00,30075.00,0.00000000,13.88,13.92,-1.00,-1.00,-1.00,0,-1.00,30075.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s4_m0_exact_s0_20260715-205349.gurobi.log
20260715-205403,kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s5,exact,0,0,0,600,OPTIMAL,29696.00,29696.00,0.00000000,3.46,3.50,-1.00,-1.00,-1.00,0,-1.00,29696.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s5_m0_exact_s0_20260715-205403.gurobi.log
20260715-205407,kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s1,exact,0,0,0,600,OPTIMAL,32630.00,32630.00,0.00000000,12.38,12.42,-1.00,-1.00,-1.00,0,-1.00,32630.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s1_m0_exact_s0_20260715-205407.gurobi.log
20260715-205419,kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s2,exact,0,0,0,600,OPTIMAL,31858.00,31858.00,0.00000000,6.89,6.93,-1.00,-1.00,-1.00,0,-1.00,31858.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s2_m0_exact_s0_20260715-205419.gurobi.log
20260715-205426,kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s3,exact,0,0,0,600,OPTIMAL,30047.00,30047.00,0.00000000,7.92,7.96,-1.00,-1.00,-1.00,0,-1.00,30047.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s3_m0_exact_s0_20260715-205426.gurobi.log
20260715-205434,kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s4,exact,0,0,0,600,OPTIMAL,31642.00,31642.00,0.00000000,3.32,3.36,-1.00,-1.00,-1.00,0,-1.00,31642.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s4_m0_exact_s0_20260715-205434.gurobi.log
20260715-205438,kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s5,exact,0,0,0,600,OPTIMAL,30267.00,30267.00,0.00000000,6.15,6.20,-1.00,-1.00,-1.00,0,-1.00,30267.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s5_m0_exact_s0_20260715-205438.gurobi.log
20260715-205444,kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s1,exact,0,0,0,600,OPTIMAL,31432.00,31431.19,0.00002577,2.82,2.87,-1.00,-1.00,-1.00,0,-1.00,31432.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s1_m0_exact_s0_20260715-205444.gurobi.log
20260715-205447,kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s2,exact,0,0,0,600,OPTIMAL,31010.00,31010.00,0.00000000,3.87,3.91,-1.00,-1.00,-1.00,0,-1.00,31010.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s2_m0_exact_s0_20260715-205447.gurobi.log
20260715-205451,kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s3,exact,0,0,0,600,OPTIMAL,31395.00,31395.00,0.00000000,3.52,3.57,-1.00,-1.00,-1.00,0,-1.00,31395.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s3_m0_exact_s0_20260715-205451.gurobi.log
20260715-205454,kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s4,exact,0,0,0,600,OPTIMAL,31950.00,31950.00,0.00000000,3.76,3.80,-1.00,-1.00,-1.00,0,-1.00,31950.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s4_m0_exact_s0_20260715-205454.gurobi.log
20260715-205458,kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s5,exact,0,0,0,600,OPTIMAL,31491.00,31491.00,0.00000000,98.59,98.65,-1.00,-1.00,-1.00,0,-1.00,31491.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s5_m0_exact_s0_20260715-205458.gurobi.log
20260715-205637,kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s1,exact,0,0,0,600,OPTIMAL,30912.00,30912.00,0.00000000,5.25,5.29,-1.00,-1.00,-1.00,0,-1.00,30912.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s1_m0_exact_s0_20260715-205637.gurobi.log
20260715-205642,kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s2,exact,0,0,0,600,OPTIMAL,32444.00,32444.00,0.00000000,4.86,4.90,-1.00,-1.00,-1.00,0,-1.00,32444.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s2_m0_exact_s0_20260715-205642.gurobi.log
20260715-205647,kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s3,exact,0,0,0,600,OPTIMAL,32891.00,32891.00,0.00000000,6.67,6.72,-1.00,-1.00,-1.00,0,-1.00,32891.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s3_m0_exact_s0_20260715-205647.gurobi.log
20260715-205654,kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s4,exact,0,0,0,600,OPTIMAL,32807.00,32807.00,0.00000000,3.92,3.96,-1.00,-1.00,-1.00,0,-1.00,32807.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s4_m0_exact_s0_20260715-205654.gurobi.log
20260715-205658,kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s5,exact,0,0,0,600,OPTIMAL,30293.00,30293.00,0.00000000,4.21,4.26,-1.00,-1.00,-1.00,0,-1.00,30293.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s5_m0_exact_s0_20260715-205658.gurobi.log
20260715-205702,kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s1,exact,0,0,0,600,OPTIMAL,32485.00,32485.00,0.00000000,7.05,7.08,-1.00,-1.00,-1.00,0,-1.00,32485.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s1_m0_exact_s0_20260715-205702.gurobi.log
20260715-205709,kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s2,exact,0,0,0,600,OPTIMAL,32371.00,32371.00,0.00000000,4.31,4.35,-1.00,-1.00,-1.00,0,-1.00,32371.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s2_m0_exact_s0_20260715-205709.gurobi.log
20260715-205714,kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s3,exact,0,0,0,600,OPTIMAL,30146.00,30146.00,0.00000000,3.09,3.12,-1.00,-1.00,-1.00,0,-1.00,30146.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s3_m0_exact_s0_20260715-205714.gurobi.log
20260715-205717,kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s4,exact,0,0,0,600,OPTIMAL,32881.00,32881.00,0.00000000,7.61,7.65,-1.00,-1.00,-1.00,0,-1.00,32881.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s4_m0_exact_s0_20260715-205717.gurobi.log
20260715-205725,kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s5,exact,0,0,0,600,OPTIMAL,31046.00,31046.00,0.00000000,6.43,6.47,-1.00,-1.00,-1.00,0,-1.00,31046.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s5_m0_exact_s0_20260715-205725.gurobi.log
